Timestamp,market-cap
02/10/2020 15:24,1.94941E+11
02/10/2020 15:53,1.94524E+11
02/10/2020 16:16,1.94682E+11
02/10/2020 17:16,1.95034E+11
02/10/2020 17:28,1.95034E+11
02/10/2020 17:59,1.95182E+11
02/10/2020 18:40,1.95173E+11
02/10/2020 19:04,1.94831E+11
02/10/2020 19:33,1.94942E+11
02/10/2020 19:56,1.95044E+11
02/10/2020 20:17,1.94748E+11
02/10/2020 21:16,1.94711E+11
02/10/2020 21:37,1.94971E+11
02/10/2020 22:05,1.9498E+11
02/10/2020 22:18,1.95091E+11
02/10/2020 22:29,1.95092E+11
02/10/2020 23:04,1.93815E+11
02/10/2020 23:36,1.94676E+11
03/10/2020 0:09,1.95324E+11
03/10/2020 1:12,1.9549E+11
03/10/2020 1:52,1.95157E+11
03/10/2020 2:07,1.95222E+11
03/10/2020 2:31,1.95112E+11
03/10/2020 3:05,1.95001E+11
03/10/2020 3:18,1.9489E+11
03/10/2020 3:31,1.94835E+11
03/10/2020 3:50,1.94937E+11
03/10/2020 4:16,1.95122E+11
03/10/2020 4:21,1.95122E+11
03/10/2020 4:39,1.95316E+11
03/10/2020 4:53,1.95363E+11
03/10/2020 5:19,1.95298E+11
03/10/2020 5:50,1.95197E+11
03/10/2020 6:21,1.95169E+11
03/10/2020 7:12,1.94938E+11
03/10/2020 7:53,1.94725E+11
03/10/2020 8:03,1.94772E+11
03/10/2020 8:08,1.94772E+11
03/10/2020 8:33,1.94495E+11
03/10/2020 8:59,1.94736E+11
03/10/2020 9:28,1.94504E+11
03/10/2020 9:39,1.94949E+11
03/10/2020 10:21,1.9457E+11
03/10/2020 10:40,1.9481E+11
03/10/2020 10:57,1.94746E+11
03/10/2020 12:57,1.94838E+11
03/10/2020 13:36,1.9494E+11
03/10/2020 13:43,1.94941E+11
03/10/2020 14:06,1.94867E+11
03/10/2020 14:21,1.94895E+11
03/10/2020 15:38,1.94914E+11
03/10/2020 15:46,1.94858E+11
03/10/2020 16:24,1.95043E+11
03/10/2020 16:31,1.95127E+11
03/10/2020 16:53,1.94905E+11
03/10/2020 17:27,1.95192E+11
03/10/2020 17:55,1.95276E+11
03/10/2020 18:09,1.95813E+11
03/10/2020 18:21,1.95665E+11
03/10/2020 18:55,1.95702E+11
03/10/2020 19:09,1.95785E+11
03/10/2020 19:39,1.95795E+11
03/10/2020 20:37,1.95971E+11
03/10/2020 21:03,1.95888E+11
03/10/2020 22:06,1.95555E+11
03/10/2020 23:14,1.9562E+11
03/10/2020 23:46,1.95167E+11
04/10/2020 0:10,1.9537E+11
04/10/2020 0:43,1.95315E+11
04/10/2020 1:01,1.95139E+11
04/10/2020 1:05,1.9514E+11
04/10/2020 1:36,1.95223E+11
04/10/2020 1:53,1.95149E+11
04/10/2020 2:03,1.95288E+11
04/10/2020 2:14,1.95288E+11
04/10/2020 2:43,1.94863E+11
04/10/2020 3:34,1.9503E+11
04/10/2020 4:12,1.95224E+11
04/10/2020 4:24,1.95326E+11
04/10/2020 4:36,1.95299E+11
04/10/2020 5:03,1.9516E+11
04/10/2020 5:46,1.95623E+11
04/10/2020 7:22,1.95716E+11
04/10/2020 7:44,1.95882E+11
04/10/2020 8:19,1.96299E+11
04/10/2020 8:35,1.96383E+11
04/10/2020 8:47,1.96336E+11
04/10/2020 9:09,1.96364E+11
04/10/2020 9:35,1.96429E+11
04/10/2020 10:27,1.96245E+11
04/10/2020 10:39,1.96097E+11
04/10/2020 11:28,1.95875E+11
04/10/2020 11:39,1.9594E+11
04/10/2020 11:53,1.95746E+11
04/10/2020 12:14,1.95922E+11
04/10/2020 12:34,1.95811E+11
04/10/2020 13:22,1.95968E+11
04/10/2020 14:00,1.96154E+11
04/10/2020 14:18,1.96311E+11
04/10/2020 14:29,1.96311E+11
04/10/2020 14:57,1.96173E+11
04/10/2020 15:47,1.96191E+11
04/10/2020 15:59,1.96192E+11
04/10/2020 16:40,1.96155E+11
04/10/2020 17:17,1.96053E+11
04/10/2020 17:33,1.961E+11
04/10/2020 17:41,1.961E+11
04/10/2020 18:03,1.96045E+11
04/10/2020 18:27,1.9611E+11
04/10/2020 19:13,1.96239E+11
04/10/2020 19:55,1.9673E+11
04/10/2020 20:17,1.97174E+11
04/10/2020 20:29,1.97175E+11
04/10/2020 21:01,1.97563E+11
04/10/2020 21:50,1.97573E+11
