Timestamp,transactions-per-second
2020-10-03 09:00:00,3.433333333333333
2020-10-03 09:30:00,3.75
2020-10-03 10:00:00,3.1666666666666665
2020-10-03 10:30:00,3.8833333333333333
2020-10-03 11:00:00,3.3666666666666667
2020-10-03 11:30:00,3.1166666666666667
2020-10-03 12:00:00,3.066666666666667
2020-10-03 12:30:00,3.033333333333333
2020-10-03 13:00:00,3.3333333333333335
2020-10-03 13:30:00,3.7
2020-10-03 14:00:00,4.3
2020-10-03 14:30:00,3.466666666666667
2020-10-03 15:00:00,3.45
2020-10-03 15:30:00,3.3333333333333335
2020-10-03 16:00:00,3.8
2020-10-03 16:30:00,4.333333333333333
2020-10-03 17:00:00,3.8333333333333335
2020-10-03 17:30:00,3.966666666666667
2020-10-03 18:00:00,3.783333333333333
2020-10-03 18:30:00,3.85
2020-10-03 19:00:00,3.8666666666666667
2020-10-03 19:30:00,3.6666666666666665
2020-10-03 20:00:00,3.533333333333333
2020-10-03 20:30:00,3.85
2020-10-03 21:00:00,3.683333333333333
2020-10-03 21:30:00,3.2333333333333334
2020-10-03 22:00:00,3.1
2020-10-03 22:30:00,2.566666666666667
2020-10-03 23:00:00,2.5833333333333335
2020-10-03 23:30:00,2.7
2020-10-04 00:00:00,2.6166666666666667
2020-10-04 00:30:00,2.3666666666666667
2020-10-04 01:00:00,2.3
2020-10-04 01:30:00,2.15
2020-10-04 02:00:00,2.1666666666666665
2020-10-04 02:30:00,1.9833333333333334
2020-10-04 03:00:00,1.95
2020-10-04 03:30:00,1.8
2020-10-04 04:00:00,1.8166666666666667
2020-10-04 04:30:00,2.1166666666666667
2020-10-04 05:00:00,1.8833333333333333
2020-10-04 05:30:00,2.1166666666666667
2020-10-04 06:00:00,2.1666666666666665
2020-10-04 06:30:00,2.2333333333333334
2020-10-04 07:00:00,2
2020-10-04 07:30:00,2.5833333333333335
2020-10-04 08:00:00,2.5833333333333335
2020-10-04 08:30:00,3.1333333333333333
2020-10-04 09:00:00,3.033333333333333
2020-10-04 09:30:00,3.1
2020-10-04 10:00:00,2.8833333333333333
2020-10-04 10:30:00,3.1166666666666667
2020-10-04 11:00:00,2.683333333333333
2020-10-04 11:30:00,3.45
2020-10-04 12:00:00,3.1666666666666665
2020-10-04 12:30:00,3.55
2020-10-04 13:00:00,3.0833333333333335
2020-10-04 13:30:00,3.033333333333333
2020-10-04 14:00:00,3.5833333333333335
2020-10-04 14:30:00,3.466666666666667
2020-10-04 15:00:00,3.6333333333333333
2020-10-04 15:30:00,3.283333333333333
2020-10-04 16:00:00,4.116666666666666
2020-10-04 16:30:00,3.4833333333333334
2020-10-04 17:00:00,3.8
2020-10-04 17:30:00,4.033333333333333
2020-10-04 18:00:00,3.65
2020-10-04 18:30:00,3.6333333333333333
2020-10-04 19:00:00,3.533333333333333
2020-10-04 19:30:00,3.2333333333333334
2020-10-04 20:00:00,3.7
2020-10-04 20:30:00,3.933333333333333
2020-10-04 21:00:00,3.95
2020-10-04 21:30:00,3.2
2020-10-04 22:00:00,3
2020-10-04 22:30:00,3.0833333333333335
2020-10-04 23:00:00,3.183333333333333
2020-10-04 23:30:00,3.0833333333333335
2020-10-05 00:00:00,2.85
2020-10-05 00:30:00,3.0166666666666666
2020-10-05 01:00:00,2.4833333333333334
2020-10-05 01:30:00,2.316666666666667
2020-10-05 02:00:00,2.566666666666667
2020-10-05 02:30:00,2.65
2020-10-05 03:00:00,2.783333333333333
2020-10-05 03:30:00,2.55
2020-10-05 04:00:00,2.966666666666667
2020-10-05 04:30:00,2.3666666666666667
2020-10-05 05:00:00,2.6666666666666665
2020-10-05 05:30:00,2.75
2020-10-05 06:00:00,2.8
2020-10-05 06:30:00,3.0833333333333335
2020-10-05 07:00:00,3.216666666666667
2020-10-05 07:30:00,3.7
2020-10-05 08:00:00,4.45
2020-10-05 08:30:00,4.783333333333333
2020-10-05 09:00:00,3.7333333333333334
2020-10-05 09:30:00,4.533333333333333
2020-10-05 10:00:00,4.233333333333333
2020-10-05 10:30:00,4.15
2020-10-05 11:00:00,4.833333333333333
2020-10-05 11:30:00,4.6
2020-10-05 12:00:00,4.55
2020-10-05 12:30:00,4.6
2020-10-05 13:00:00,4.466666666666667
2020-10-05 13:30:00,4.6
2020-10-05 14:00:00,4.7
2020-10-05 14:30:00,4.066666666666666
2020-10-05 15:00:00,4.55
2020-10-05 15:30:00,4.733333333333333
2020-10-05 16:00:00,5.15
2020-10-05 16:30:00,5.433333333333334
2020-10-05 17:00:00,5.4
2020-10-05 17:30:00,4.516666666666667
2020-10-05 18:00:00,4.183333333333334
2020-10-05 18:30:00,4.05
2020-10-05 19:00:00,4.883333333333334
2020-10-05 19:30:00,4.733333333333333
2020-10-05 20:00:00,4.366666666666666
2020-10-05 20:30:00,4.016666666666667
2020-10-05 21:00:00,4.766666666666667
2020-10-05 21:30:00,4.033333333333333
2020-10-05 22:00:00,4.066666666666666
2020-10-05 22:30:00,3.8666666666666667
2020-10-05 23:00:00,3.316666666666667
2020-10-05 23:30:00,3.4
2020-10-06 00:00:00,2.9833333333333334
2020-10-06 00:30:00,3.0833333333333335
2020-10-06 01:00:00,3.0166666666666666
2020-10-06 01:30:00,2.8
2020-10-06 02:00:00,2.566666666666667
2020-10-06 02:30:00,2.3333333333333335
2020-10-06 03:00:00,2.6666666666666665
2020-10-06 03:30:00,2.6166666666666667
2020-10-06 04:00:00,2.4166666666666665
2020-10-06 04:30:00,2.5166666666666666
2020-10-06 05:00:00,2.683333333333333
2020-10-06 05:30:00,2.6333333333333333
2020-10-06 06:00:00,2.45
2020-10-06 06:30:00,2.85
2020-10-06 07:00:00,3.1666666666666665
2020-10-06 07:30:00,3.933333333333333
2020-10-06 08:00:00,3.5166666666666666
2020-10-06 08:30:00,3.95
2020-10-06 09:00:00,4.233333333333333
2020-10-06 09:30:00,3.8333333333333335
2020-10-06 10:00:00,4.3
2020-10-06 10:30:00,3.933333333333333
2020-10-06 11:00:00,4.55
2020-10-06 11:30:00,4.483333333333333
2020-10-06 12:00:00,4.816666666666666
2020-10-06 12:30:00,4.25
2020-10-06 13:00:00,4.25
2020-10-06 13:30:00,4.45
2020-10-06 14:00:00,4.55
2020-10-06 14:30:00,4.5
2020-10-06 15:00:00,4.85
2020-10-06 15:30:00,4.516666666666667
2020-10-06 16:00:00,5.266666666666667
2020-10-06 16:30:00,5.366666666666666
2020-10-06 17:00:00,5.15
2020-10-06 17:30:00,4.15
2020-10-06 18:00:00,4.866666666666666
2020-10-06 18:30:00,4.7
2020-10-06 19:00:00,5
2020-10-06 19:30:00,4.15
2020-10-06 20:00:00,5.266666666666667
2020-10-06 20:30:00,4.083333333333333
2020-10-06 21:00:00,3.9833333333333334
2020-10-06 21:30:00,3.783333333333333
2020-10-06 22:00:00,3.9
2020-10-06 22:30:00,3.65
2020-10-06 23:00:00,3.1666666666666665
2020-10-06 23:30:00,2.7
2020-10-07 00:00:00,2.35
2020-10-07 00:30:00,2.55
2020-10-07 01:00:00,2.75
2020-10-07 01:30:00,2.283333333333333
2020-10-07 02:00:00,2.4
2020-10-07 02:30:00,2.3666666666666667
2020-10-07 03:00:00,2.4166666666666665
2020-10-07 03:30:00,2.05
2020-10-07 04:00:00,2.55
2020-10-07 04:30:00,2.283333333333333
2020-10-07 05:00:00,2.1333333333333333
2020-10-07 05:30:00,2.25
2020-10-07 06:00:00,2.3833333333333333
2020-10-07 06:30:00,2.466666666666667
2020-10-07 07:00:00,3.466666666666667
2020-10-07 07:30:00,3.4833333333333334
2020-10-07 08:00:00,3.75
2020-10-07 08:30:00,3.8833333333333333
2020-10-07 09:00:00,3.933333333333333
2020-10-07 09:30:00,3.8333333333333335
2020-10-07 10:00:00,4.25
2020-10-07 10:30:00,4.433333333333334
2020-10-07 11:00:00,4.35
2020-10-07 11:30:00,4.783333333333333
2020-10-07 12:00:00,4.833333333333333
2020-10-07 12:30:00,4.033333333333333
2020-10-07 13:00:00,5.166666666666667
2020-10-07 13:30:00,5.266666666666667
2020-10-07 14:00:00,4.6
2020-10-07 14:30:00,4.533333333333333
2020-10-07 15:00:00,4.866666666666666
2020-10-07 15:30:00,4.483333333333333
2020-10-07 16:00:00,5.516666666666667
2020-10-07 16:30:00,5.65
2020-10-07 17:00:00,5.15
2020-10-07 17:30:00,4.8
2020-10-07 18:00:00,4.233333333333333
2020-10-07 18:30:00,5.033333333333333
2020-10-07 19:00:00,4.8
2020-10-07 19:30:00,4.433333333333334
2020-10-07 20:00:00,4.333333333333333
2020-10-07 20:30:00,5.15
2020-10-07 21:00:00,4.466666666666667
2020-10-07 21:30:00,4.35
2020-10-07 22:00:00,3.816666666666667
2020-10-07 22:30:00,3.966666666666667
2020-10-07 23:00:00,3.566666666666667
2020-10-07 23:30:00,3.216666666666667
2020-10-08 00:00:00,2.683333333333333
2020-10-08 00:30:00,2.8333333333333335
2020-10-08 01:00:00,2.9166666666666665
2020-10-08 01:30:00,2.4833333333333334
2020-10-08 02:00:00,2.566666666666667
2020-10-08 02:30:00,2.25
2020-10-08 03:00:00,2.4166666666666665
2020-10-08 03:30:00,2.7333333333333334
2020-10-08 04:00:00,2.3666666666666667
2020-10-08 04:30:00,2.25
2020-10-08 05:00:00,2.3666666666666667
2020-10-08 05:30:00,2.05
2020-10-08 06:00:00,2.433333333333333
2020-10-08 06:30:00,2.8833333333333333
2020-10-08 07:00:00,3.5166666666666666
2020-10-08 07:30:00,3.4833333333333334
2020-10-08 08:00:00,4.266666666666667
2020-10-08 08:30:00,4.183333333333334
2020-10-08 09:00:00,4.316666666666666
2020-10-08 09:30:00,4.116666666666666
2020-10-08 10:00:00,5.033333333333333
2020-10-08 10:30:00,4.9
2020-10-08 11:00:00,4.216666666666667
2020-10-08 11:30:00,4.733333333333333
2020-10-08 12:00:00,4.166666666666667
2020-10-08 12:30:00,4.05
2020-10-08 13:00:00,4.866666666666666
2020-10-08 13:30:00,3.8333333333333335
2020-10-08 14:00:00,4.35
2020-10-08 14:30:00,4.366666666666666
2020-10-08 15:00:00,4.666666666666667
2020-10-08 15:30:00,4.65
2020-10-08 16:00:00,5.133333333333334
2020-10-08 16:30:00,5.833333333333333
2020-10-08 17:00:00,5.483333333333333
2020-10-08 17:30:00,4.7
2020-10-08 18:00:00,4.683333333333334
2020-10-08 18:30:00,4.266666666666667
2020-10-08 19:00:00,4.766666666666667
2020-10-08 19:30:00,4.216666666666667
2020-10-08 20:00:00,5.016666666666667
2020-10-08 20:30:00,4.283333333333333
2020-10-08 21:00:00,4.016666666666667
2020-10-08 21:30:00,3.95
2020-10-08 22:00:00,3.9166666666666665
2020-10-08 22:30:00,3.066666666666667
2020-10-08 23:00:00,3.3833333333333333
2020-10-08 23:30:00,3.3333333333333335
2020-10-09 00:00:00,2.95
2020-10-09 00:30:00,2.816666666666667
2020-10-09 01:00:00,2.9166666666666665
2020-10-09 01:30:00,2.5
2020-10-09 02:00:00,2.3333333333333335
2020-10-09 02:30:00,2.45
2020-10-09 03:00:00,2.55
2020-10-09 03:30:00,2.3833333333333333
2020-10-09 04:00:00,2.2333333333333334
2020-10-09 04:30:00,2.55
2020-10-09 05:00:00,2.1333333333333333
2020-10-09 05:30:00,2.1333333333333333
2020-10-09 06:00:00,2.216666666666667
2020-10-09 06:30:00,2.8833333333333333
2020-10-09 07:00:00,3.216666666666667
2020-10-09 07:30:00,3.2
2020-10-09 08:00:00,4.45
2020-10-09 08:30:00,3.716666666666667
2020-10-09 09:00:00,4.85
2020-10-09 09:30:00,4.683333333333334
2020-10-09 10:00:00,5.016666666666667
2020-10-09 10:30:00,4.55
2020-10-09 11:00:00,3.9166666666666665
2020-10-09 11:30:00,3.8333333333333335
2020-10-09 12:00:00,4.366666666666666
2020-10-09 12:30:00,4.016666666666667
2020-10-09 13:00:00,4.383333333333334
2020-10-09 13:30:00,4.133333333333334
2020-10-09 14:00:00,4.683333333333334
2020-10-09 14:30:00,4.883333333333334
2020-10-09 15:00:00,5.266666666666667
2020-10-09 15:30:00,4.283333333333333
2020-10-09 16:00:00,4.4
2020-10-09 16:30:00,5.7
2020-10-09 17:00:00,5.3
2020-10-09 17:30:00,4.833333333333333
2020-10-09 18:00:00,4.466666666666667
2020-10-09 18:30:00,4.333333333333333
2020-10-09 19:00:00,4.516666666666667
2020-10-09 19:30:00,4.016666666666667
2020-10-09 20:00:00,4.933333333333334
2020-10-09 20:30:00,3.783333333333333
2020-10-09 21:00:00,3.8333333333333335
2020-10-09 21:30:00,3.95
2020-10-09 22:00:00,3.8333333333333335
2020-10-09 22:30:00,3.783333333333333
2020-10-09 23:00:00,3.5166666666666666
2020-10-09 23:30:00,3.15
2020-10-10 00:00:00,2.9
2020-10-10 00:30:00,2.966666666666667
2020-10-10 01:00:00,2.8
2020-10-10 01:30:00,2.6666666666666665
2020-10-10 02:00:00,2.316666666666667
2020-10-10 02:30:00,2.3
2020-10-10 03:00:00,2.466666666666667
2020-10-10 03:30:00,2.716666666666667
2020-10-10 04:00:00,2.1666666666666665
2020-10-10 04:30:00,2.2
2020-10-10 05:00:00,2.6166666666666667
2020-10-10 05:30:00,2.6666666666666665
2020-10-10 06:00:00,2.566666666666667
2020-10-10 06:30:00,2.716666666666667
2020-10-10 07:00:00,2.5833333333333335
2020-10-10 07:30:00,3.0833333333333335
2020-10-10 08:00:00,3.316666666666667
2020-10-10 08:30:00,3.4
2020-10-10 09:00:00,3.6
2020-10-10 09:30:00,3.566666666666667
2020-10-10 10:00:00,3.8666666666666667
2020-10-10 10:30:00,3.6666666666666665
2020-10-10 11:00:00,3.5166666666666666
2020-10-10 11:30:00,3.3333333333333335
2020-10-10 12:00:00,3.1166666666666667
2020-10-10 12:30:00,3.5833333333333335
2020-10-10 13:00:00,3.566666666666667
2020-10-10 13:30:00,3.5
2020-10-10 14:00:00,3.716666666666667
2020-10-10 14:30:00,3.533333333333333
2020-10-10 15:00:00,3.6333333333333333
2020-10-10 15:30:00,3.6333333333333333
2020-10-10 16:00:00,3.816666666666667
2020-10-10 16:30:00,4.016666666666667
2020-10-10 17:00:00,4
2020-10-10 17:30:00,3.816666666666667
2020-10-10 18:00:00,3.7333333333333334
2020-10-10 18:30:00,3.5166666666666666
2020-10-10 19:00:00,3.6333333333333333
2020-10-10 19:30:00,3.816666666666667
2020-10-10 20:00:00,3.466666666666667
2020-10-10 20:30:00,3.6333333333333333
2020-10-10 21:00:00,3.85
2020-10-10 21:30:00,3.7333333333333334
2020-10-10 22:00:00,3.3666666666666667
2020-10-10 22:30:00,3.183333333333333
2020-10-10 23:00:00,2.85
2020-10-10 23:30:00,2.966666666666667
2020-10-11 00:00:00,2.7
2020-10-11 00:30:00,2.3833333333333333
2020-10-11 01:00:00,2.2666666666666666
2020-10-11 01:30:00,1.7833333333333334
2020-10-11 02:00:00,2.3666666666666667
2020-10-11 02:30:00,2.3
